id,neighborhood,club_vibes,music_genres
ChIJuW5euABZwokR811UTN9yjxc,Midtown,Loungey;Live Music,Karaoke;Top 40/Pop
ChIJHweSsgBZwokRloB86aLgrzE,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJM8wk_wBZwokRLHyM_20IaLM,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJvaxS2ABZwokRy9vvtFcAbSo,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJI7jw2ABZwokR_N3wkrCRL0A,Midtown,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJK8wk_wBZwokR6YQRRr9IZQo,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJk9dZuQBZwokRx41U0yzFO24,Midtown,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJfeyITOZZwokRrO0zOWl1Xks,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJf2n5I6pZwokRwxotRRdpZ1g,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJ8TP4iZlZwokRITFJkalDwsc,Midtown,Upscale;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJBRoSgwFZwokRUSh30OTrJ6A,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJgbFrPwFZwokRiSXnTa5SUOs,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJr8n0qQFZwokROeMsTjQXBL8,Midtown,Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJeTYtmQFZwokR6e5x7xxnTU0,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJZ38QVwFZwokRHFXpGj9Q9VI,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJU4BXwxlZwokR0aB-pKkrjKU,Midtown,Loungey;Upscale,Chill/Lo-fi;Top 40/Pop
ChIJJVwBVNBZwokRgNz-BcH0zBk,Midtown,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJCymazzBZwokR2_335JJgQiE,Midtown,Loungey;Upscale,Chill/Lo-fi;Top 40/Pop
ChIJ14y5HwNZwokRrNpTpUqpB7Q,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJKeZ6jQJZwokRZit5kTgxqgc,Midtown,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJsS1xLQJZwokRsxzPe8_HLgA,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJxVhFGkpZwokR0oTdTXAn_9w,Midtown,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJSzZpuklZwokR4afr0ydJy7Q,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJTUnFcYpZwokRnDeckKVR3Nw,Midtown,Loungey,Jazz/Blues;Chill/Lo-fi
ChIJt3rcxAJZwokR35W740GarDI,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJUYmB3AJZwokRzgNQTo4a-oo,Midtown,Loungey;Upscale,Latin/Reggaeton;Jazz/Blues
ChIJhREnMB1ZwokRJZkTG2ejqQU,Midtown,Divey;Live Music,Throwbacks/80s-90s;Top 40/Pop
ChIJ1eDX3AJZwokRRNbRs3CnJHo,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ-QOcah1ZwokRQA2iJwrQYoM,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ1SiUt9dYwokRvBBCh0qdA2I,Long Island City (LIC),Upscale;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJG1EfvzJZwokRjKnUG60OoKw,Long Island City (LIC),Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJjQjGfpJZwokRRMofQubPDec,Long Island City (LIC),Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJD_uCNtNZwokR8uyJSOjMuZQ,Long Island City (LIC),Loungey;Rooftop/Outdoor,Jazz/Blues;Chill/Lo-fi
ChIJL0xJb_ZZwokRfmKufMDAycE,Long Island City (LIC),Divey;Live Music,Rock/Indie;Live Music
ChIJubrnGRlZwokRF0tiFgWba40,Long Island City (LIC),Divey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJb4GKl9VYwokRpSvqo0dCnls,Long Island City (LIC),Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJ6_nzsm9ZwokR40rURoDRKt0,Long Island City (LIC),Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJmVBUyq5ZwokRRRUUhbn6GaM,Long Island City (LIC),Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJ1xPvXiJfwokRPbTK-fL-dmw,Long Island City (LIC),Divey;Loungey,Rock/Indie;Jazz/Blues
ChIJlYBYA0BfwokRrOB7JNRkIAw,Astoria,Loungey;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJiYnqjQVfwokRV7Yaor-w8Zg,Astoria,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJq5QT8QVfwokR6bMQ3Rp1xsk,Ridgewood,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJ0eoEHXJfwokRyZ37gLM7vDg,Astoria,Fratty;Divey,Top 40/Pop;Rock/Indie
ChIJUTV-jAVfwokRrPV8r9GCmiI,Astoria,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJnReZJQBZwokRRwOUbuV7JzE,Chelsea,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJ1cNYebdZwokRKz1AZTh5wVE,Chelsea,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJsXEP1LFZwokRneSkypl94JQ,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJf6-s0q9ZwokRddxGZsSVODw,Midtown,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJt0v-OrBZwokRsmsjSVOdr0Q,Chelsea,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ8bLkJLBZwokRYVmAyFdpJIc,Chelsea,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJnYSJ169ZwokRiH0bzxxTYWM,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ_4J9M7BZwokRWbBbGRl-TGY,Chelsea,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJmQ7VKa5ZwokRpH-ncQYrCXk,Chelsea,Loungey;Divey,Hip-Hop/Rap;Top 40/Pop
ChIJFUldbf1ZwokRGXXIt9UZV9o,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJDUiwlK9ZwokRgEzA-oCI9a4,Midtown,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJ6bXru69ZwokRQQ77x79D89M,Midtown,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJ6bXru69ZwokRfF05Rkq6W3s,Midtown,Live Music;Loungey,Jazz/Blues;Rock/Indie
ChIJkTptdq9ZwokR9CCc1A4ZcNw,Midtown,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJUQz7Iq9ZwokR9GUmlcrIeGs,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJM8GuI69ZwokR3BbXDomZSAA,Midtown,Upscale;Loungey,Top 40/Pop;Jazz/Blues
ChIJi-_lE4VZwokR2DmqroFqyow,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJz_Ozz4VZwokRb4cMaftwZyE,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJWXeePgBZwokRjyCUzI8-NjE,Midtown,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJ277esglZwokRaR3P6oIBXqY,Midtown,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJpy4I5A1ZwokRkeVFxbwI2f8,Chelsea,Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJW3PAHalZwokRrw41djg_Tik,Midtown,Divey;Loungey,Top 40/Pop;Rock/Indie
ChIJA5986KhZwokRkWOWRE-MATw,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJw8CO56hZwokRvWRVW6h17FA,Midtown,Loungey;Live Music,Top 40/Pop;Karaoke
ChIJz_3Q3qhZwokRAX09MCwhWTc,Midtown,Divey;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJQYq46KhZwokRPyXGganv1Vw,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJuSs_H6lZwokRyyL7pldfp1M,Midtown,Loungey;Upscale,Top 40/Pop;Hip-Hop/Rap
ChIJ9cZnC5lZwokRmN7VzAoFHxA,Midtown,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJX3vA5ahZwokRd9ZnszaGXFM,Midtown,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap;Throwbacks/80s-90s
ChIJyyzZPW5ZwokRh5B0nq4VeDs,Midtown,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJSRvrYh9ZwokR-btAsIsRCX4,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJUV8BBthZwokRJxI6_NuX5RA,Midtown,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJYwp16KhZwokRRQcdgVU4C5w,Midtown,Loungey;Live Music,K-Pop;Top 40/Pop;Throwbacks/80s-90s
ChIJg3O8z59ZwokRZQN53RezCkA,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJmyHHRq9ZwokRu0YxMt3U_Nk,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJYwp16KhZwokROVDwDJsxrEY,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;K-Pop;Throwbacks/80s-90s
ChIJ2YSC9nBZwokRfgwN11zc7ww,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJNR5n6KhZwokRXwivwaPBl7A,Midtown,Loungey;Upscale,Top 40/Pop;Hip-Hop/Rap
ChIJQ4LzZfBZwokRL--udsxLq04,Chelsea,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJ71Ny-ahZwokRpBd5lGYPeCo,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Karaoke;Throwbacks/80s-90s
ChIJV8smVahZwokRodosOEyb7IU,Midtown,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJ71Ny-ahZwokRRtae4nya2Ow,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJ1QlZ4KhZwokRrMJJ1BluEXg,Midtown,Loungey;Ravey,Top 40/Pop;Hip-Hop/Rap;Throwbacks/80s-90s
ChIJCYyglKlZwokRIdIKmHK1Fik,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJJdmP46hZwokRqffbVAebL6s,Midtown,Divey;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJ99_m8KhZwokRz33z_j0NaQ8,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJnamuralZwokRgonYXbtLjdA,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJK1_3VKhZwokR38t_QiKUQgQ,Midtown,Divey;Live Music,Rock/Indie;Top 40/Pop
ChIJ40B08ahZwokRKPCDKFpkj7E,Midtown,Loungey,Top 40/Pop;Throwbacks/80s-90s
ChIJm7c18ahZwokRyiqSr6I75d0,Midtown,Rooftop/Outdoor;Loungey,Top 40/Pop;Chill/Lo-fi
ChIJiZ0a8ahZwokRz-h_V_R8fEI,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM;Hip-Hop/Rap
ChIJO_QT76hZwokRFp_9y5N6RQY,Midtown,Loungey,Top 40/Pop;Throwbacks/80s-90s
ChIJ_0gx56lZwokRs-6VRCGfQX0,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJWWFYX6hZwokRiVPlneRsibg,Midtown,Loungey;Live Music,Jazz/Blues;Live Music
ChIJjzU486hZwokRR1xdL_9PWPU,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJtRKSlYVZwokRBbCmtMjK2qY,Midtown,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJsz9EuZZZwokRuoWdcU188vI,Midtown,Loungey;Upscale,Jazz/Blues;Top 40/Pop
ChIJH8lOG5RZwokRudLoONro88Q,Midtown,Loungey,Chill/Lo-fi
ChIJS8d_MABZwokRFgnuILS7tmk,Midtown,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJ3wDJJepZwokRAfQ8AinS788,Midtown,Loungey;Upscale,Jazz/Blues;Top 40/Pop
ChIJeYySvYBZwokRX6cma5m_up8,Midtown,Divey;Live Music,Rock/Indie;Throwbacks/80s-90s
ChIJp_QQ0GxZwokRppVbDy0dATI,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJ8VFW7LNZwokRAg0uJyw7qJs,Midtown,Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJdzf8kEZZwokRXtSOY0-Kwaw,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJC-GfTABZwokRT4j4uF-16nE,Midtown,Loungey;Upscale,Top 40/Pop;Hip-Hop/Rap
ChIJ9cVKuPBZwokR0137krsaU40,Midtown,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJg-2FNvZZwokRBhEQ0ECMjMg,Midtown,Loungey;Divey,Top 40/Pop;Hip-Hop/Rap
ChIJGT0h9KhZwokRBR4S7oqJOoU,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM;Hip-Hop/Rap
ChIJr9pVa7pZwokRa5wuBWZCa0c,Midtown,Divey;Loungey,Top 40/Pop;Rock/Indie
ChIJwTK_XahZwokRghFqibPmuKQ,Midtown,Loungey;Upscale,Top 40/Pop;Hip-Hop/Rap
ChIJq6oGOahZwokRMNBHWuX4w20,Midtown,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJqTBaWiFZwokRahNVGgm3T2A,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJt-P0WAdZwokR5TkfWpCoseo,Midtown,Divey;Loungey,Top 40/Pop;Rock/Indie
ChIJq-zV5KlZwokRyriwYG-I8rs,Midtown,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJR280jgdZwokRDqnAEZcHOms,Midtown,Upscale;Loungey,Top 40/Pop;Hip-Hop/Rap
ChIJV-xmmwdZwokRI-Ihp8S4f6w,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJqULNhAdZwokRIjaumHxF6os,Midtown,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJR1HomwdZwokRhnHT0bz7Zp0,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJuVfl1AZZwokRkFnqI4l6_EU,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJJaV7JwRZwokRwXLYBafsvQI,Midtown,Upscale,Jazz/Blues
ChIJV6mJyQZZwokRPoUsJJjsgoI,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJuw8gqwZZwokRmRgRyuizggw,Midtown,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJ1XtiVAFZwokRhRSA2bnhJs8,Midtown,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJL-3ohedZwokROKvX2MwqikM,Midtown,Rooftop/Outdoor;Upscale,Top 40/Pop;House/EDM
ChIJaSDr-ANZwokR_Ae8YjX2UwA,Midtown,Rooftop/Outdoor;Upscale,Top 40/Pop;House/EDM
ChIJaXqVFQRZwokRUltXpIRuMg8,Midtown,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJh0SsigRZwokRiqKzt1-TL_k,Midtown,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJC_ca9wRZwokRpAJwm39ISDM,Midtown,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJM6gmzT5ZwokRwDBzCGH4hLI,Midtown,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJITkCvxxZwokR7wb6MWtT7Bk,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJaQR-pCFZwokRNMloynEQPgA,Long Island City (LIC),Upscale;Rooftop/Outdoor,Latin/Reggaeton;Top 40/Pop
ChIJwwEUwiBZwokRV0L813eTwaw,Long Island City (LIC),Rooftop/Outdoor;Loungey,Chill/Lo-fi;Rock/Indie
ChIJ-V8ATihZwokRRDFTefbXZYc,Long Island City (LIC),Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJD1zSWShZwokRfpsO6ECaInU,Long Island City (LIC),Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJHWk0wOxZwokRd-NFtAXgS1Q,Long Island City (LIC),Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJGQFa8SlZwokRjkygUnetCuc,Long Island City (LIC),Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJzzk5JypZwokRQ0tuDC9Cwr8,Long Island City (LIC),Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJp2voCzBZwokR54jbbO8Dblw,Long Island City (LIC),Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJp9WpPSxZwokR9e5KFVB9lWQ,Long Island City (LIC),Loungey;Rooftop/Outdoor,Latin/Reggaeton;Chill/Lo-fi
ChIJwVwmQCpZwokRJdgjmkHMexA,Long Island City (LIC),Loungey;Divey,Jazz/Blues;Chill/Lo-fi
ChIJlTkor5NZwokRssoIkYdJOcc,Long Island City (LIC),Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJ3SXiCypZwokRAn1LaJsT3QY,Long Island City (LIC),Loungey;Live Music,Rock/Indie;Jazz/Blues
ChIJlXecQSpZwokRrNscE92hBzQ,Long Island City (LIC),Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJpRaITSRZwokRji4cRJdtswE,Long Island City (LIC),Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJrZSyaG1ZwokRcU--fazZ8vc,Long Island City (LIC),Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJ2Z1b4BtZwokRbAZmwR67Dyc,Long Island City (LIC),Divey;Live Music,Rock/Indie;Live Music
ChIJrTF1P09ZwokR2Q_NT58anQ4,Long Island City (LIC),Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJm1yyAxhZwokR-Kn6_4-6yEI,Long Island City (LIC),Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJ3Rw-m_pfwokRw75q9LFrztk,Long Island City (LIC),Loungey;Rooftop/Outdoor,Rock/Indie;Chill/Lo-fi
ChIJv-cDa2hfwokRgIvw6A7tzRo,Long Island City (LIC),Divey;Live Music,Rock/Indie;Live Music
ChIJA2mw-ydfwokRA6AHCs4B6Ns,Astoria,Divey,Rock/Indie
ChIJIYJYn1xfwokRuSmUtGTks5Y,Ridgewood,Loungey,Chill/Lo-fi
ChIJ84M9QgZfwokRkW1p9dHvNdg,Astoria,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJVW8PjjtfwokRF_lHz3Aq1cg,Astoria,Loungey,Chill/Lo-fi
ChIJ8S6sKahfwokRwuI1htqtXOI,Astoria,Loungey,Chill/Lo-fi
ChIJAWFmoqlfwokRGdD5cBvH6dk,Astoria,Loungey;Divey,Latin/Reggaeton;Top 40/Pop
ChIJTQbElalfwokRPMz8RyVkf3k,Astoria,Divey;Loungey,Latin/Reggaeton;Top 40/Pop
ChIJn5QVLC9fwokRH376ZWYRNxw,Astoria,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJLa-fqQ9fwokRybuBWe9eu1Q,Astoria,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJF_6yY9RfwokR04rJPyauNUo,Astoria,Divey;Live Music,Latin/Reggaeton;Rock/Indie
ChIJNxOVW_1fwokRDr2A1Omp_Pk,Astoria,Divey,Latin/Reggaeton;Top 40/Pop
ChIJhXLJVXJZwokRwgRF71i8vIc,Chelsea,Loungey;Rooftop/Outdoor,Top 40/Pop;Throwbacks/80s-90s
ChIJVSaEEcdZwokRS6KH0HvQyy0,Chelsea,Rooftop/Outdoor;Loungey,Chill/Lo-fi
ChIJsY976gtZwokRldb3_DoJDV8,Chelsea,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Top 40/Pop
ChIJIS_h6-5ZwokRrqQiGafzuL8,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJgXU5OgBZwokRlWNff-NDm2I,Chelsea,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJv9JeYLhZwokRDZ4Wvr-YDhQ,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJT6Jn4D1ZwokRhrylBh8U0FM,Chelsea,Loungey;Rooftop/Outdoor,Chill/Lo-fi;Jazz/Blues
ChIJnWIZXwBZwokRaE4rYTHojvk,Chelsea,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJz0ZiiblZwokR0N8DMCLuor0,Chelsea,Divey,Rock/Indie;Throwbacks/80s-90s
ChIJ81V-dblZwokRsTrQH6-BzCk,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJLS_viLlZwokRleNxc1D2k_Y,Chelsea,Loungey;Divey,Latin/Reggaeton;Top 40/Pop
ChIJgz5kSjlZwokRJiqyRnKWQ2g,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJ2dJTJcxZwokR3ht4uQKSM9w,Chelsea,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJN6avE7lZwokRZrgdqFX1f6Y,Chelsea,Loungey;Divey,Rock/Indie;Chill/Lo-fi
ChIJL8iG0HNZwokR70zQBzoMKTc,Chelsea,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJC8nMAR9ZwokR89kAp_skBNM,Chelsea,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJBRo9TrpZwokRFhTsTrpGPQU,Chelsea,Divey;Fratty,Top 40/Pop;Hip-Hop/Rap
ChIJ9QDTS7pZwokRIvmI06SFf9o,Chelsea,Loungey,Chill/Lo-fi
ChIJKUCCVrpZwokRzavYvxNL6Jw,Chelsea,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJg912rrtZwokRplCG3u0bCuo,Chelsea,Loungey;Divey,Top 40/Pop;Throwbacks/80s-90s
ChIJa-LdN7pZwokReEsCewKcghw,Chelsea,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJJXwYgjJZwokRBL1iCVrg9y8,Chelsea,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJVQrMG1JZwokRFR6ikQzuG8o,Chelsea,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJk5Ye6FJYwokRhAZkw9R84WQ,Chelsea,Live Music;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJcaGPGLtZwokRLQQl4p_5zCc,Chelsea,Upscale;Loungey,Chill/Lo-fi;Jazz/Blues
ChIJGfkVIrtZwokRYaP5HOUw0G0,Chelsea,Divey;Loungey,Rock/Indie;Throwbacks/80s-90s
ChIJ152Dm7pZwokR9BGLlHF4fc4,Chelsea,Divey;Loungey,Rock/Indie;Top 40/Pop
ChIJkZePoHtZwokR0FsTkwOF_lU,Chelsea,Upscale;Loungey,Latin/Reggaeton;Jazz/Blues
ChIJ2bBcq8xZwokRyWT9KRemktk,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJq0lehvhZwokRZvP6X-Exl88,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJZ2_TLytZwokR03K2GtOG9h8,Chelsea,Loungey;Upscale,Jazz/Blues;Rock/Indie
ChIJiU9lDtFZwokRWgnyfScr2GI,Chelsea,Rooftop/Outdoor;Loungey,Top 40/Pop;House/EDM
ChIJkzk9I6VZwokRJpievwzdRu0,Chelsea,Loungey;Divey,Top 40/Pop;Rock/Indie
ChIJY2mhaaVZwokREl-Qs_zLY_Y,Chelsea,Loungey;Divey,Rock/Indie;Top 40/Pop
ChIJz_NwRKVZwokRGp7XDpwqNnI,Chelsea,Loungey;Live Music,Live Music;Throwbacks/80s-90s
ChIJO1mw5VlZwokR4wF8LFqcQLw,Chelsea,Loungey;Upscale,Top 40/Pop;Jazz/Blues
ChIJGwScCABZwokRKKQFImwFXi0,East Village,Divey;Loungey,Rock/Indie;Chill/Lo-fi
ChIJf_aZe4FZwokR7fn2XBJqEs4,Chelsea,Loungey;Upscale,Top 40/Pop;House/EDM
ChIJCcQxrjZZwokRozZ82EU38tA,Chelsea,Loungey;Upscale,Chill/Lo-fi;Jazz/Blues
ChIJ2S4en71ZwokRSWZ6udftCGQ,Chelsea,Upscale;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJib_ChuBZwokRtnO5IkboM2Q,Chelsea,Loungey;Upscale,House/EDM;Top 40/Pop
ChIJK8GfBt5ZwokRF9h65yPWS5Q,Chelsea,Loungey;Divey,Rock/Indie;Jazz/Blues
ChIJRYx-LctZwokRUGvx8Rg1LQA,Chelsea,Loungey;Rooftop/Outdoor;Upscale,House/EDM;Top 40/Pop;Hip-Hop/Rap
ChIJ6wb3kglZwokRjB4tD0i7nwM,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJXWZGZ69ZwokRMqaj5bomSMI,Chelsea,Loungey;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJ_agbscZZwokRBdV4uDsah_U,Midtown,Loungey;Upscale,Top 40/Pop;Chill/Lo-fi
ChIJiXS6uaVZwokRqjgLG65i9Gk,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJtR9TuKVZwokRIKed0tq2lRg,Chelsea,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJS-435aVZwokRCKIL4x3naMw,Midtown,Loungey;Upscale;Rooftop/Outdoor,Top 40/Pop;House/EDM;Chill/Lo-fi
ChIJgbdZ6aVZwokRxtWri-IDLJw,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJo7aE7KVZwokROU0QFO30FLA,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJVdvEvqhZwokRH9WqMytWzxs,Midtown,Loungey;Rooftop/Outdoor,Top 40/Pop;Chill/Lo-fi
ChIJoxIxa6ZZwokRE1_ZeQ7KPwc,Midtown,Upscale;Loungey,Top 40/Pop;House/EDM
ChIJ60c5xqVZwokRv6aAYl8hT6s,Chelsea,Loungey;Upscale,Latin/Reggaeton;Jazz/Blues
ChIJ_1oyZaZZwokR1c-HIVJ3xzo,Midtown,Rooftop/Outdoor;Loungey;Upscale,Top 40/Pop;House/EDM;Throwbacks/80s-90s
ChIJS4UYMgRZwokRtgflViIJ-Z0,Midtown,Loungey;Upscale,Jazz/Blues;Chill/Lo-fi
ChIJh3ERkv9ZwokRQU9bWMyJVWM,Midtown,Upscale;Loungey,Jazz/Blues;Chill/Lo-fi
ChIJ9-eEoEZZwokRdmywtful4C8,Midtown,Upscale;Rooftop/Outdoor,Top 40/Pop;House/EDM
ChIJ9XDIuVNZwokRWAgJpQ0v4Es,Midtown,Loungey;Upscale,Top 40/Pop;House/EDM
